customer_id,age,gender,income,credit_score,employment_status,education,loan_amount,loan_term_months,account_type,city,account_created,has_default,churn,constant_col,sparse_feature
CUST00073,56,Male,57307.86213141444,576,Employed,Master's,9853.370019367665,48,Type_4,Jacksonville,2023-06-16,no,0,A,
CUST00713,42,Female,60115.9680596172,594,Employed,Some College,6464.162496801932,36,Type_11,El Paso,2022-01-01,no,0,A,
CUST00675,28,M,76543.11463181618,585,Unemployed,Bachelor's,50346.53010862464,24,Type_6,Austin,2023-04-26,no,0,A,
CUST00238,30,Female,8008.7718923827215,625,Employed,PhD,6984.907876304485,12,Unknown,Dallas,2021-08-06,yes,0,A,
CUST00145,47,Male,66040.24011579089,613,Retired,Master's,2859.4317379834993,36,Type_9,San Jose,2021-06-15,no,0,A,
CUST00823,33,FEMALE,105337.52788143109,666,Unemployed,Bachelor's,32650.736073510692,12,Type_7,New York,2020-03-21,no,0,A,-1.5214329809143075
CUST00234,,Male,50815.64599426185,567,Employed,High School,13575.774665452587,36,Type_0,New York,2023-10-28,no,0,A,0.5325964876140653
CUST00220,65,Female,49056.269982685444,654,Employed,,32727.92088595794,36,Type_3,Chicago,2023-06-24,yes,0,A,
CUST00214,34,M,32692.24049563834,534,Unemployed,,1483.5494308734476,12,Type_6,Denver,2020-11-06,NO,0,A,1.7897907703084006
CUST00688,46,Male,58823.173145482884,548,Unemployed,High School,10480.952369391249,12,Type_5,El Paso,2023-09-23,yes,0,A,
CUST00132,25,Female,44316.56034428927,547,Retired,Bachelor's,3108.1707859031185,12,Type_6,Dallas,2022-04-30,,0,A,
CUST00902,38,Female,77193.70629336395,635,Retired,,926.960594477662,12,Type_10,San Diego,2023-03-03,yes,0,A,
CUST00457,25,Male,19176.7719810697,564,Employed,Bachelor's,4207.869622609563,36,Type_9,Columbus,2023-07-22,no,0,A,
CUST00684,23,Male,93319.72960795395,659,employed,Master's,6583.790093858715,60,Type_7,,2021-06-16,no,0,A,0.35855445988982093
CUST00422,35,,40626.06690995617,660,Unemployed,Some College,6309.139261108748,48,Type_3,Phoenix,2020-04-20,no,0,A,
CUST00185,46,Male,8398.150812279491,537,Unemployed,Some College,2272.547361001506,12,Type_7,Boston,2021-07-09,no,0,A,-0.7940837066054469
CUST00041,40,Female,114297.43720154511,534,Retired,Bachelor's,1849.7682784365732,48,Type_1,Seattle,2022-01-16,no,1,A,-0.07347305456421788
CUST00638,22,Female,19561.83001901124,,EMPLOYED,High School,12347.351712484984,60,Type_7,Portland,2023-12-21,no,0,A,
CUST00108,41,Female,,556,Employed,Master's,3922.1450960303882,36,Type_10,San Antonio,2020-09-30,yes,0,A,
CUST00616,39,,35312.48804173623,647,Self-Employed,Bachelor's,8332.938020695363,36,Type_8,Indianapolis,2020-09-23,no,0,A,-1.808342054024234
CUST00056,,Female,35269.18993236304,653,Retired,Bachelor's,26894.970377768437,60,Type_6,Oklahoma City,2023-04-06,yes,0,A,-0.1395140283330708
CUST00449,25,Female,75997.70879956757,611,Employed,Master's,11417.868090599428,36,Type_2,San Francisco,2021-12-09,yes,0,A,
CUST00773,49,Male,,516,Self-Employed,Bachelor's,25046.865884928113,36,Unknown,Charlotte,2023-07-06,no,0,A,
CUST00589,27,Female,,521,Employed,Master's,5284.80435872685,12,Type_3,Dallas,2022-02-07,no,0,A,
CUST00895,45,female,40895.393212918294,507,Employed,Bachelor's,15835.873072005948,48,Type_4,San Diego,2023-07-17,no,0,A,
CUST00435,38,Female,33238.85881226001,570,Retired,Some College,12667.854442099188,24,Unknown,San Diego,2022-12-15,no,0,A,
CUST00024,31,Male,36686.472486279024,554,Employed,Master's,1533.2267137843478,36,Type_1,Boston,2020-09-29,no,0,A,-0.02238465649681007
CUST00810,35,FEMALE,34063.43576883456,590,Retired,Bachelor's,4960.394535056707,24,Type_5,Fort Worth,2023-10-03,no,0,A,
CUST00494,56,Male,17405.055043053235,,Self-Employed,PhD,27329.6419631456,36,Type_5,Austin,2022-07-31,no,0,A,
CUST00826,56,,43438.65881173306,522,Retired,Bachelor's,11210.844793520553,12,Type_9,Oklahoma City,2023-04-02,no,0,A,
CUST00981,43,Female,64398.43092549521,560,employed,Bachelor's,4882.202460040027,36,Type_8,Portland,2023-05-04,no,0,A,
CUST00928,56,Male,61119.7036881743,,Student,Bachelor's,32681.72555381527,12,Type_8,,2022-02-19,no,0,A,
CUST00965,55,Female,125971.60899769548,576,Self-Employed,Bachelor's,19757.031261426102,48,Type_4,Las Vegas,2022-03-08,yes,1,A,
CUST00338,42,female,49686.05234052566,617,Employed,High School,47960.727125748825,48,Type_4,Indianapolis,2023-05-29,yes,0,A,
CUST00051,33,Female,52320.096129446836,532,Employed,Master's,109621.73516916914,36,Type_5,Las Vegas,2020-04-11,yes,1,A,
CUST00383,31,Female,64848.886854323944,608,Unemployed,Bachelor's,66311.91233777054,,Type_5,Columbus,2020-12-15,no,0,A,
CUST00539,31,Female,73221.54544751302,585,Employed,Master's,568.3434579699812,48,Unknown,Fort Worth,2023-04-22,yes,0,A,
CUST00991,18,Male,42408.39141958427,623,Employed,Bachelor's,21186.216677548684,12,Type_0,Las Vegas,2022-11-13,no,0,A,0.7939351209105097
CUST00660,31,Female,58485.51977741226,,Self-Employed,Master's,8114.417143865199,36,Type_0,Boston,not-a-date,no,0,A,0.21359657456431608
CUST00963,,Female,43361.06802609587,676,Employed,Bachelor's,18681.911154594203,12,Type_8,San Jose,2021-02-03,yes,0,A,
CUST00264,34,Female,80423.27946171707,559,Self-Employed,Bachelor's,8696.57477674404,48,Type_3,Denver,2022-01-31,yes,0,A,
CUST00954,37,Male,62875.967830698624,546,Unemployed,Some College,30484.221763037975,24,Type_5,Philadelphia,2020-01-22,no,1,A,
CUST00741,22,Male,70552.35631399637,657,Unemployed,High School,1965.9875851424183,36,Type_2,Phoenix,2020-09-28,yes,0,A,0.5837293615218192
CUST00712,31,Male,78764.93091453663,566,Employed,Bachelor's,22924.691371886194,36,Type_11,San Jose,2020-12-13,no,0,A,
CUST00444,,M,32507.369762815044,,Retired,High School,13513.550630084714,36,Type_0,San Diego,2020-07-04,,0,A,
CUST00395,32,Female,39558.37651374359,,Employed,Master's,878.7679088089883,12,Type_11,Phoenix,2021-09-26,yes,0,A,
CUST00541,24,Male,38860.75605134614,602,Unemployed,High School,264.33747584610126,24,Type_9,San Diego,2022-05-21,yes,0,A,
CUST00495,44,male,32645.464377705546,623,Employed,Bachelor's,19707.586279972682,12,Type_6,Seattle,2020-03-01,no,0,A,
CUST00018,27,Female,16615.91407374329,559,Retired,High School,22173.80508748995,24,Unknown,Austin,2022-10-18,no,0,A,
CUST00746,40,Female,,590,Employed,Bachelor's,13516.296298738647,24,Type_2,Los Angeles,2022-06-08,no,1,A,
CUST00522,30,Female,67555.40730344682,572,Employed,Bachelor's,19041.92489395618,60,Type_1,Phoenix,2021-07-14,yes,0,A,
CUST00594,50,Male,27494.592948658767,544,Student,High School,1379.530990306562,24,Type_4,Austin,2020-01-09,no,0,A,
CUST00479,51,Male,100258.23711076185,642,Employed,Master's,6407.971103548483,24,Type_1,Los Angeles,2021-12-30,yes,1,A,
CUST00367,38,Female,56298.35208390096,681,Employed,High School,37681.59606127806,48,Type_11,San Diego,2023-10-28,no,0,A,
CUST00083,31,Female,38311.73125010907,610,Employed,PhD,10240.743772816677,36,Type_11,Dallas,2020-01-13,no,1,A,0.30315382837627336
CUST00061,35,Female,29152.474919439068,529,Student,Bachelor's,12173.572786424109,12,Unknown,Los Angeles,2021-05-21,,0,A,
CUST00483,40,M,46680.714664064835,539,Employed,High School,15540.357431006616,36,Type_11,Phoenix,2022-01-05,yes,0,A,-0.7496669509459138
CUST00272,51,Female,57384.918128097735,604,Self-Employed,Bachelor's,9539.932948860209,24,Type_3,Dallas,2022-03-22,no,0,A,-0.3340530820568455
CUST00285,18,Female,102917.0325183156,,Student,Some College,7911.5455952556,24,Type_2,Oklahoma City,2021-12-20,yes,1,A,-1.298741686610492
CUST00360,44,Female,18759.538328719533,521,Employed,Bachelor's,3336.663257578045,48,Type_10,San Jose,2020-10-18,no,0,A,
CUST00354,37,Male,54114.448788102636,688,Self-Employed,Master's,13488.288428382837,24,Type_5,El Paso,2022-06-09,no,0,A,
CUST00611,37,Female,26839.382302369577,529,Employed,,24767.048678402673,12,Type_3,Seattle,2023-02-17,no,0,A,
CUST00278,38,Male,57481.44100986556,650,Unemployed,Some College,923.518544961611,12,Type_3,Oklahoma City,2023-05-30,yes,0,A,
CUST00012,40,Male,93489.48818794636,560,Employed,Bachelor's,48921.57287816472,,Type_9,San Jose,2020-01-30,no,0,A,
CUST00182,25,male,43610.578750038665,519,Self-Employed,PhD,10577.250806070804,48,Type_5,Charlotte,2023-11-16,no,0,A,
CUST00368,39,,23014.992742108352,555,EMPLOYED,Bachelor's,17361.255656238704,12,Type_11,Oklahoma City,2022-04-26,NO,0,A,
CUST00527,38,male,66081.6153625232,577,Employed,High School,27722.855856708553,12,Type_5,San Antonio,2021-10-29,no,0,A,
CUST00643,19,Male,40116.92770140776,536,Employed,Bachelor's,4913.362082499481,48,Type_2,Charlotte,2023-01-10,no,0,A,
CUST00223,18,female,,610,Employed,Bachelor's,42814.236718223234,12,Type_4,Indianapolis,2023-01-23,no,0,A,
CUST00599,42,male,31098.124758031063,650,Employed,Bachelor's,4648.8579616447805,36,Type_3,Chicago,2021-11-08,no,0,A,-1.7871385875844514
CUST00765,29,Female,,555,Employed,High School,4200.275050750815,36,Type_5,Oklahoma City,2023-09-03,no,0,A,
CUST00706,,female,36465.661158079616,582,employed,Bachelor's,4364.160062125399,,Type_2,Denver,2020-02-03,yes,0,A,
CUST00570,38,Male,39278.54485944044,524,Unemployed,Bachelor's,14274.721606164829,,Unknown,Los Angeles,2021-04-22,no,1,A,
CUST00486,30,Female,32681.8498556845,526,Employed,High School,43507.90867335362,24,Type_9,San Antonio,2023-06-20,yes,0,A,
CUST00465,35,M,,616,Self-Employed,Master's,823.3980192525162,36,Type_3,Las Vegas,2020-10-31,yes,0,A,
CUST00932,20,Male,34357.87148147443,658,Retired,Master's,21065.132205905218,48,Type_3,Phoenix,not-a-date,no,1,A,
CUST00636,47,Female,42717.56844360342,590,Retired,High School,3931.202229355454,12,Type_8,Las Vegas,2022-05-31,no,0,A,
CUST00176,38,FEMALE,67015.1141343494,547,Retired,Master's,20972.036176941187,,Type_10,Los Angeles,not-a-date,YES,1,A,
CUST00695,34,Male,137534.04201323318,570,Employed,Some College,7125.8845084377135,48,Type_7,Austin,2021-12-05,YES,0,A,-0.11317064829006354
CUST00655,38,Male,112293.63349904648,569,Self-Employed,PhD,7841.989964012941,36,Type_10,Denver,2021-02-02,no,0,A,
CUST00613,24,Male,51103.41492423232,694,EMPLOYED,,49433.90463179344,12,Type_10,Houston,2022-09-03,no,0,A,
CUST00456,36,Male,160470.33097226566,616,Self-Employed,High School,678.2675051902422,48,Unknown,Oklahoma City,2022-05-13,yes,0,A,
CUST00544,18,Female,41094.099734253505,,Employed,Some College,41490.370237009294,36,Type_9,San Francisco,2021-02-03,no,0,A,
CUST00393,59,male,49221.209979842984,576,Self-Employed,Master's,27014.599422752333,60,Type_7,Seattle,2022-01-27,no,0,A,1.3635459466396125
CUST00163,28,Female,47532.252796619316,559,Self-Employed,,7668.254345840583,36,Type_11,Denver,2023-05-06,,0,A,0.30193063500302136
CUST00248,59,,92607.54941762907,548,Employed,Master's,3813.184685389692,36,Type_2,Dallas,2022-02-05,no,0,A,
CUST00662,37,Female,30630.16542760444,517,Employed,Bachelor's,1104.715532653931,12,Unknown,San Jose,2021-07-10,no,0,A,
CUST00920,50,M,53473.0303331808,541,Employed,Bachelor's,21952.502655292777,12,Type_11,San Jose,2020-02-05,no,0,A,1.038654287319735
CUST00997,45,Female,26232.997730262883,,Unemployed,Master's,22262.48951171208,36,Type_8,,2020-03-30,NO,0,A,
CUST00375,28,FEMALE,56834.73031506341,654,Retired,Master's,12626.227051487882,60,Type_9,San Francisco,2020-09-29,yes,0,A,-0.28803073943922103
CUST00412,19,Female,33359.83313705775,600,Employed,Bachelor's,26997.042922357778,24,Type_10,San Jose,2021-09-05,no,0,A,
CUST00074,18,,45225.42714554727,,Unemployed,Master's,11369.823592291885,24,Type_2,Columbus,2020-02-04,no,0,A,
CUST00916,45,Male,163957.45745956028,599,Unemployed,Master's,31671.19458024589,48,Type_5,San Jose,2020-09-15,no,0,A,
CUST00113,67,FEMALE,41056.80231463107,535,Employed,,8192.735274077637,36,Type_11,Denver,2020-04-11,no,1,A,
CUST00500,49,male,78435.68789986694,604,Self-Employed,Master's,29556.305003014342,,Type_7,Philadelphia,not-a-date,no,0,A,
CUST00585,40,FEMALE,35278.45166480461,546,Employed,Master's,14893.945420428405,24,Unknown,Indianapolis,2023-03-07,yes,0,A,
CUST00114,35,Male,74471.56418443737,692,Employed,Bachelor's,52230.64473686636,36,Type_5,Fort Worth,2023-02-09,no,0,A,
CUST00417,39,Female,22562.31296220938,590,Employed,Bachelor's,11772.310045759777,36,Type_5,Phoenix,2022-09-28,no,0,A,
CUST00089,44,Male,113256.48296987555,595,Employed,Bachelor's,2977.094176882467,36,Type_11,San Francisco,2022-01-14,no,0,A,
CUST00958,44,FEMALE,10745.732235525209,542,Employed,Bachelor's,7270.423156155808,24,Type_4,San Jose,2023-07-21,no,1,A,
CUST00901,33,FEMALE,19509.498452313717,730,Unemployed,High School,21456.484531872007,24,Type_5,Boston,2020-04-10,NO,0,A,
CUST00633,32,Male,22117.329555589116,550,Employed,Some College,8451.827641433318,48,Type_9,San Jose,2023-12-15,no,0,A,
CUST00677,59,Female,23327.83464694534,644,Employed,Bachelor's,1775.6300552781295,48,Unknown,Portland,2020-01-20,no,0,A,
CUST00011,32,M,30405.67312439915,637,Self-Employed,Master's,926.13055175309,36,Type_3,Charlotte,2022-12-27,yes,0,A,
CUST00396,18,Female,439920.8414599425,593,Employed,Bachelor's,808.8013940023452,12,Type_1,Seattle,2023-01-14,yes,0,A,
CUST00557,32,M,35752.62937610265,589,Student,Some College,18465.604227307427,48,Type_4,New York,2022-10-25,,0,A,
CUST00042,,Male,46205.176702456774,672,Retired,Bachelor's,16763.157566718313,36,Type_11,Los Angeles,2022-08-21,no,0,A,-1.7993566812164734
CUST00167,60,Female,33114.95250953534,511,Self-Employed,Bachelor's,12707.207014624746,36,Type_3,Austin,2020-05-07,no,0,A,
CUST00416,56,male,75497.49571044423,595,Self-Employed,Some College,9319.653703850241,36,Type_11,Phoenix,not-a-date,no,0,A,
CUST00787,43,female,47566.17744497582,,Employed,High School,2063.1596872722444,60,Type_8,San Antonio,2020-10-21,yes,0,A,-0.5605573450943682
CUST00426,26,Male,83233.05448501193,647,Employed,Master's,49353.70349215559,12,Type_2,Philadelphia,2020-04-10,no,0,A,
CUST00917,40,,,619,Self-Employed,High School,26881.611215723617,,Type_0,New York,2020-08-18,yes,0,A,-0.6903370624483454
CUST00740,18,Male,63073.544293851824,693,Retired,High School,6173.594550770461,36,Type_7,Seattle,2021-07-07,no,0,A,
CUST00714,37,Male,69034.92385315752,,Employed,Master's,3811.133799942363,36,Type_1,Indianapolis,2021-11-27,no,0,A,-0.3067726846636304
CUST00731,,,129444.15988701001,622,Employed,Bachelor's,27674.756964678207,36,Unknown,Chicago,2022-09-30,no,0,A,-0.30699635716260354
CUST00257,29,FEMALE,53713.13892134521,571,Employed,Bachelor's,20397.659501264774,36,Type_8,Philadelphia,2023-04-23,no,0,A,
CUST00335,36,Male,,669,Self-Employed,Some College,2949.0593344063714,24,Type_6,San Francisco,2021-05-16,no,0,A,0.6985754808620198
CUST00015,31,FEMALE,47268.69479518471,554,Employed,High School,671.2869931837228,60,Unknown,Jacksonville,2022-10-11,no,0,A,0.8488054577314491
CUST00657,37,male,74148.46774916557,557,Employed,Bachelor's,22956.35253594442,12,Type_1,Charlotte,2023-05-02,no,0,A,
CUST00324,25,Female,35366.8987717006,718,Self-Employed,High School,14515.008117327201,36,Type_1,Philadelphia,2021-07-13,,0,A,
CUST00789,18,Female,25155.196753371125,568,Student,Bachelor's,27340.64876962364,24,Type_8,Philadelphia,2023-03-15,no,0,A,
CUST00222,46,Male,72805.54515965171,541,Employed,Some College,1957.4157231449788,48,Type_8,Philadelphia,2022-11-10,no,0,A,
CUST00179,70,Female,51727.68491474196,576,Employed,Bachelor's,13304.80946662664,36,Type_7,San Francisco,2022-06-10,no,1,A,-0.2167150113864274
CUST00099,35,M,57994.10783357622,583,Employed,Some College,9385.793778319474,48,Type_1,Boston,2020-08-09,no,0,A,
CUST00521,44,male,43918.10939819792,627,Student,,10700.841586874638,48,Type_5,Philadelphia,2022-09-05,no,0,A,
CUST00022,38,Male,18982.742933768153,588,Employed,Master's,11094.06486120445,36,Type_11,San Antonio,2023-04-07,no,0,A,-2.217283710253568
CUST00356,37,Male,54393.77513451029,547,Unemployed,Bachelor's,4928.66949588289,36,Type_4,Houston,2023-07-14,no,0,A,
CUST00696,,Female,,710,Self-Employed,Bachelor's,24440.2882944209,12,Type_3,Fort Worth,2021-04-15,,0,A,
CUST00896,35,Female,40228.514061906506,691,Self-Employed,,2169.4772486902934,12,Type_0,Jacksonville,2020-06-14,yes,0,A,-1.0558446374338408
CUST00340,28,Female,24137.267896796813,548,Employed,Master's,12992.822127140395,36,Type_1,San Jose,2023-09-23,no,0,A,
CUST00431,18,,47113.762332705155,569,Self-Employed,PhD,61189.27922567559,24,Type_8,Boston,2022-11-10,yes,0,A,
CUST00576,40,Female,19664.77982015963,573,Unemployed,Bachelor's,19808.95975601911,48,Type_0,Nashville,2020-11-08,no,0,A,0.46254792279774964
CUST00867,42,M,90975.75772429394,620,Employed,Master's,1549.0883527675062,48,Type_1,Oklahoma City,2021-07-14,yes,0,A,
CUST00203,50,FEMALE,63522.75878961819,,Employed,High School,18373.503243546766,24,Type_7,Seattle,2022-12-16,no,1,A,0.7814289194655282
CUST00736,41,Female,61113.556790790506,550,Employed,Master's,6179.557131024007,36,Type_3,Seattle,2023-06-04,yes,0,A,
CUST00093,34,Female,30226.610570527122,590,Employed,Bachelor's,4393.694439413135,36,Type_3,San Diego,2020-02-28,no,0,A,
CUST00583,65,Female,102897.32979837587,563,Employed,Bachelor's,822.3717025563924,36,Type_5,Phoenix,2021-09-25,no,0,A,0.809779272561425
CUST00068,42,male,89352.93700405415,576,Employed,Bachelor's,19729.597099668124,36,Type_3,Philadelphia,2023-01-21,yes,0,A,
CUST00650,,Female,45302.45220637184,591,Self-Employed,Bachelor's,26575.60390534655,24,Type_4,,2022-05-05,yes,0,A,
CUST00284,,Male,87486.38766972876,567,Employed,Bachelor's,5755.741094389828,48,Type_1,San Francisco,2021-07-10,no,0,A,
CUST00836,56,Female,51549.406524376245,540,Student,Bachelor's,2768.2311856717106,60,Type_7,Las Vegas,2021-02-20,no,0,A,
CUST00434,56,Male,39537.14579197847,539,Retired,Bachelor's,34637.58372641929,48,Type_7,Charlotte,2021-01-11,NO,0,A,
CUST00153,40,Female,,538,Employed,Master's,38397.317568008904,48,Type_10,Oklahoma City,2021-11-06,no,0,A,0.8572915041230154
CUST00075,47,Male,79736.67833685795,613,Unemployed,,5409.116520545084,36,Type_6,Denver,2023-10-31,no,0,A,
CUST00761,39,Female,34931.196711700126,615,Employed,Master's,353.43761742033894,36,Type_9,Philadelphia,2020-02-02,no,0,A,
CUST00446,42,male,15032.017561589179,531,Unemployed,PhD,5870.124678713122,24,Type_9,Seattle,2020-04-14,no,0,A,
CUST00188,27,Male,48473.60714040884,,Employed,High School,75855.17267727875,48,Type_11,Denver,2020-05-08,no,0,A,
CUST00271,20,Male,82837.28230591677,580,Employed,Some College,19890.320572094366,48,Type_0,Chicago,2023-12-23,no,0,A,0.8620575905465448
CUST00236,18,male,110901.21815055909,,Student,High School,8230.303853837859,36,Type_8,Los Angeles,2023-07-04,no,0,A,
CUST00487,25,Female,50035.671022296345,570,Student,High School,65937.1708200594,36,Type_7,San Antonio,2022-01-16,no,0,A,
CUST00559,32,Male,94683.17783834171,645,Employed,High School,7254.550104009126,12,Type_2,Boston,2022-01-05,no,0,A,
CUST00117,23,Male,61192.830645253045,516,Self-Employed,High School,29311.6463655324,48,Type_1,Boston,2020-04-05,YES,0,A,
CUST00851,31,Female,86231.11448805475,563,Self-Employed,Master's,20683.542335780603,36,Type_4,El Paso,2023-01-25,no,0,A,-0.39415809652607375
CUST00512,,Male,,679,Unemployed,Some College,38594.139782654005,12,Type_0,New York,2020-05-26,no,0,A,
CUST00578,20,male,,531,Unemployed,Bachelor's,8929.782233333279,24,Type_11,Columbus,2021-02-18,no,0,A,-0.526955143564992
CUST00827,31,Female,48829.36784146932,532,EMPLOYED,Bachelor's,17014.839756647983,24,Type_5,Dallas,2022-05-06,yes,0,A,
CUST00126,26,Male,71885.55797409352,641,Retired,High School,6499.816652147991,12,Type_4,Denver,2021-07-30,no,0,A,
CUST00116,37,Male,99099.0151722736,563,Employed,Bachelor's,13426.386144723889,36,Type_10,Oklahoma City,not-a-date,no,0,A,1.7219642881321755
CUST00473,54,Female,55235.927887938706,,Employed,Bachelor's,28774.6759373531,24,Type_2,El Paso,2022-09-01,no,0,A,
CUST00723,46,Female,22170.6634104511,535,Employed,Some College,9305.56890713534,24,Type_1,,2020-04-11,no,0,A,
CUST00057,34,male,51829.09451194222,633,Student,Master's,7790.482953970479,24,Type_1,Las Vegas,2023-07-03,yes,0,A,1.1301646922661168
CUST00704,,Male,48615.48362927256,,Employed,Master's,6880.684460997857,60,Type_3,El Paso,2023-03-10,YES,0,A,0.3912849571208737
CUST00948,37,FEMALE,161496.16367359826,,Employed,Some College,46806.40422125794,24,Type_9,Denver,2023-02-26,YES,0,A,-0.6546030209289879
CUST00369,28,FEMALE,33866.55252663873,596,Retired,High School,20462.986871776575,60,Type_6,Columbus,2023-02-05,yes,0,A,-0.21191059347748104
CUST00268,32,M,21861.392180625415,,Employed,High School,21976.847453479695,24,Type_10,Oklahoma City,2021-06-02,no,0,A,-0.7098426594447239
CUST00046,32,FEMALE,86845.15465890999,,Employed,Some College,3442.23699940591,48,Type_11,Las Vegas,2023-01-09,,0,A,0.03709234193645584
CUST00349,,male,34746.66712293362,645,Employed,Bachelor's,8089.642975656924,12,Type_4,Indianapolis,2022-03-15,no,0,A,
CUST00195,42,Female,214231.86614625336,717,Retired,Bachelor's,11066.62188866476,24,Type_11,El Paso,2020-07-31,NO,0,A,
CUST00102,33,Female,36890.02217704734,655,Self-Employed,Bachelor's,151.87117013307486,24,Type_9,Houston,2022-12-01,,0,A,
CUST00868,45,Female,33034.219829041635,695,Employed,Some College,8883.67510045863,24,Type_1,Indianapolis,2023-05-06,no,0,A,0.6287305482596371
CUST00721,18,FEMALE,103446.28261880617,570,Employed,High School,1613.2498114239093,36,Type_10,Columbus,2023-05-06,no,1,A,
CUST00767,59,Female,61930.527180776546,609,Employed,Some College,29822.57193052098,36,Type_0,Indianapolis,2022-02-08,no,0,A,1.3676513039359723
CUST00263,25,female,,546,Employed,Master's,7191.9665589379565,24,Type_8,San Francisco,2021-05-04,no,1,A,-0.26043058649511314
CUST00443,36,Female,89725.31384840135,562,Employed,PhD,4333.08924009098,48,Type_4,Philadelphia,2020-07-05,yes,0,A,
CUST00705,45,Male,32408.08914412667,548,Employed,Master's,6157.326830964961,48,Type_5,Chicago,not-a-date,no,0,A,
CUST00304,,Male,59637.917996946984,537,Student,Master's,32957.74567429792,36,Type_4,Charlotte,2022-09-26,no,1,A,
CUST00341,40,Male,95663.58727584283,518,Student,Master's,34871.58480658252,60,Type_0,San Francisco,2020-07-02,yes,0,A,
CUST00626,26,Female,24996.05062205995,,Unemployed,Bachelor's,8105.736209156168,48,Type_5,New York,2022-10-13,yes,0,A,
CUST00859,45,Male,30611.861854281204,,Employed,Bachelor's,1255.8844989976442,24,Type_7,El Paso,2021-05-10,no,0,A,
CUST00149,,Male,19894.88222397552,608,Unemployed,Some College,2271.019951393661,24,Type_2,San Francisco,2021-04-25,no,0,A,-1.82719593747126
CUST00124,45,Male,138622.40427649894,656,Employed,High School,44689.17727151801,36,Type_9,Houston,2020-09-27,no,0,A,
CUST00817,48,FEMALE,24009.383319004606,590,Self-Employed,Master's,21920.86499676382,24,Type_0,Indianapolis,2020-12-23,yes,0,A,
CUST00855,31,Male,43009.334940943954,656,Employed,Bachelor's,2836.782159415367,48,Type_3,Dallas,2023-01-13,no,0,A,
CUST00050,41,Male,24680.389887558384,573,Self-Employed,Some College,19471.717786093297,36,Type_5,Fort Worth,2020-05-15,yes,0,A,
CUST00353,36,male,20322.5185936289,648,Self-Employed,Bachelor's,12372.138172597832,48,Type_1,San Francisco,2023-01-31,yes,0,A,
CUST00966,29,FEMALE,37068.271183901204,,Self-Employed,Some College,20168.32539050328,48,Unknown,El Paso,2022-09-18,YES,0,A,0.6642752042571255
CUST00142,18,Male,94899.69597895363,666,Self-Employed,Master's,34102.29714498354,36,Type_8,Las Vegas,2023-10-11,no,1,A,
CUST00470,34,male,83460.80788943547,653,employed,Bachelor's,35253.96794313846,36,Type_6,Columbus,2023-12-17,no,0,A,
CUST00399,52,Male,123014.83302437143,574,Self-Employed,Some College,5051.413448624604,24,Type_1,Portland,2022-04-25,no,0,A,
CUST00653,24,Female,18695.791790128475,,Employed,Some College,11657.529782262789,48,Type_1,Indianapolis,2021-11-16,yes,1,A,0.3182552465834273
CUST00320,39,,28556.148736852807,,Unemployed,Some College,1943.9573124557983,36,Type_10,Phoenix,2021-06-26,no,0,A,
CUST00019,21,Female,,,Employed,,587.7507797189201,12,Type_11,Fort Worth,2021-02-27,no,0,A,
CUST00842,24,Male,37577.98254763259,542,Employed,Bachelor's,36765.62562197029,36,Type_2,San Jose,2021-09-23,NO,0,A,
CUST00946,19,Female,68715.39312758727,582,Employed,High School,18397.555731050412,24,Type_11,Phoenix,2020-10-25,yes,0,A,
CUST00841,46,male,74513.97446758329,549,Student,Master's,33357.28607238572,60,Unknown,New York,not-a-date,no,1,A,-1.5748799874627346
CUST00407,36,Female,21635.604589551047,624,Employed,Bachelor's,156.26699505511013,24,Type_9,New York,2023-05-14,no,0,A,
CUST00537,33,male,133879.50527190889,721,Employed,Master's,51615.975063722624,48,Type_0,Austin,2022-12-22,no,0,A,
CUST00879,52,M,21584.210179028934,593,Employed,High School,12032.89212835071,48,Unknown,New York,2022-07-27,no,0,A,
CUST00038,,,54241.02409155455,684,Employed,High School,12204.9535228641,24,Type_0,Charlotte,2022-09-29,no,0,A,
CUST00175,47,male,,684,employed,High School,21102.39533694382,,Type_1,Chicago,not-a-date,no,0,A,
CUST00245,33,Male,27333.60783241872,,Retired,Some College,3754.0585739167063,48,Type_4,Jacksonville,2021-04-25,no,0,A,
CUST00937,46,FEMALE,119252.46047807463,563,Employed,Bachelor's,1326.3579014444917,48,Type_11,,2020-02-24,yes,0,A,
CUST00697,22,Male,30946.217188466577,554,Employed,Master's,24140.944141178694,60,Type_8,Oklahoma City,2020-11-11,no,0,A,
CUST00785,50,Male,20554.705076671482,542,Retired,Bachelor's,15153.85148411949,36,Type_2,Indianapolis,2021-02-28,yes,0,A,
CUST00893,52,Female,41853.51531465366,639,Employed,Master's,7266.144846225391,12,Unknown,Las Vegas,2021-09-27,no,0,A,
CUST00154,41,Female,58972.724754573384,599,Employed,Master's,40.07600870874914,36,Type_5,El Paso,2023-01-28,no,1,A,
CUST00287,,Female,55181.85279187055,632,Employed,Bachelor's,366.10932913032246,36,Type_3,El Paso,2023-07-21,no,0,A,
CUST00630,18,Female,68246.79588080064,,Student,Bachelor's,4665.183386739854,48,Type_4,Columbus,2021-04-20,no,0,A,
CUST00569,33,female,57339.80385756679,567,Employed,Some College,6606.743307726782,36,Type_9,Las Vegas,2023-10-21,no,0,A,
